X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
360.0,360.0,train,4.2455604532717477E-4,11.20118709452026,0.38176608905142717
361.0,361.0,train,7.849205825998054E-4,28.57445752503185,0.5889613436849597
362.0,362.0,train,6.497318742950967E-4,22.251567787024698,0.5209459029312846
363.0,363.0,train,9.871377181730225E-4,41.35283027816935,0.6731050435580321
364.0,364.0,train,9.560453851010348E-4,38.87315293281734,0.6613873887976531
365.0,365.0,train,2.8198728171254927E-4,6.387489517847154,0.273417215009219
366.0,366.0,train,7.274717991108026E-4,25.603987425806118,0.5613250712439134
367.0,367.0,train,7.163059575072176E-4,25.21747674155167,0.5557417478328162
368.0,368.0,train,5.017366868297239E-4,15.428288401842103,0.4335178880340529
369.0,369.0,train,5.424974846505052E-4,17.132512867153068,0.45907732082679986
370.0,370.0,train,3.6276745627907453E-4,8.398908767100695,0.33694767425743666
371.0,371.0,train,3.4571283701274283E-4,8.022678546568057,0.3240146349348766
372.0,372.0,train,0.0010115485476886838,42.81659661424383,0.6820198062186926
373.0,373.0,train,0.0013389379420425934,71.89375185545451,0.7805422043676815
374.0,374.0,train,3.616598669491861E-4,8.275357538930246,0.3361153198466601
375.0,375.0,train,3.3776504858803005E-4,7.840141488178233,0.3179017086285725
376.0,376.0,train,0.0011247216824271874,55.50269464061431,0.7202770777716722
377.0,377.0,train,3.9850997583167004E-4,10.157759833193019,0.3632552410631962
378.0,378.0,train,4.56705094659393E-4,13.128655065395145,0.40387395680992655
379.0,379.0,train,0.0016074927110742323,86.25505204355187,0.8381011274511302
380.0,380.0,train,4.5852122659364574E-4,13.292669216731493,0.405098990805313
